Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Year,MSSQL_System_Uniquifier_1845581613
4005,CA-2016-120901,31-12-2016,04-01-2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2016,-3.60119E+18
28,CA-2015-157147,13-01-2015,18-01-2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,2015,3.53195E+18
52,CA-2015-167927,20-01-2015,26-01-2015,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.98,2015,3.60401E+18
56,CA-2015-167927,20-01-2015,26-01-2015,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58,2015,3.60401E+18
71,US-2015-117163,27-01-2015,02-02-2015,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,2015,3.67606E+18
76,CA-2015-134103,30-01-2015,04-02-2015,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.94,2015,3.67606E+18
113,CA-2015-152905,18-02-2015,24-02-2015,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2015,3.82018E+18
131,CA-2015-131009,01-03-2015,05-03-2015,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,2015,3.89224E+18
132,CA-2015-168312,01-03-2015,07-03-2015,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,2015,3.89224E+18
339,CA-2015-110555,11-04-2015,18-04-2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,2015,-2.23266E+18
641,CA-2015-104283,27-06-2015,01-07-2015,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,2015,-1.6562E+18
719,US-2015-150532,14-07-2015,21-07-2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,2015,-1.36797E+18
946,CA-2015-146500,30-08-2015,04-09-2015,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,6010,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,2015,-1.1518E+18
964,CA-2015-106572,05-09-2015,10-09-2015,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2015,-1.07974E+18
995,CA-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,2015,-9.35623E+17
1013,CA-2015-107818,08-09-2015,14-09-2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,2015,-8.63565E+17
1067,CA-2015-113362,14-09-2015,19-09-2015,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,2015,-7.1945E+17
1263,US-2015-126571,11-10-2015,15-10-2015,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.904,2015,-5.75335E+17
1273,CA-2015-139451,12-10-2015,16-10-2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,2015,-5.03277E+17
1376,CA-2015-148915,01-11-2015,05-11-2015,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,2015,-1.42989E+17
1399,CA-2015-115889,02-11-2015,06-11-2015,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2015,-7.09317E+16
1572,CA-2015-150518,19-11-2015,24-11-2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,2015,1.40737E+15
1618,CA-2015-163034,24-11-2015,28-11-2015,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,2015,2.1758E+17
1644,CA-2015-168984,26-11-2015,02-12-2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,2015,2.89638E+17
1888,CA-2015-139598,26-12-2015,31-12-2015,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,227.136,2015,6.49926E+17
1889,CA-2015-168473,26-12-2015,01-01-2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10009,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,2015,6.49926E+17
1893,CA-2015-162866,27-12-2015,31-12-2015,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,30.016,2015,6.49926E+17
1911,CA-2015-106803,29-12-2015,02-01-2016,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2015,7.21983E+17
161,US-2015-140116,10-03-2015,17-03-2015,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,2015,7.49568E+18
175,CA-2015-114510,14-03-2015,19-03-2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,2015,7.56774E+18
177,CA-2015-114510,14-03-2015,19-03-2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2015,7.56774E+18
182,CA-2015-149958,15-03-2015,19-03-2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,2015,7.56774E+18
268,US-2015-113124,30-03-2015,05-04-2015,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2015,7.85597E+18
508,CA-2015-144029,26-05-2015,31-05-2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",102.624,2015,8.21625E+18
544,CA-2015-100895,02-06-2015,06-06-2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94,2015,8.36037E+18
566,CA-2015-108147,08-06-2015,13-06-2015,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,2015,8.43243E+18
605,CA-2015-166863,20-06-2015,24-06-2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,509.488,2015,8.57654E+18
815,CA-2015-125612,03-08-2015,08-08-2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2015,8.72066E+18
830,CA-2015-150490,05-08-2015,11-08-2015,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,2015,8.79272E+18
865,CA-2015-154641,11-08-2015,16-08-2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,2015,8.93683E+18
1091,CA-2015-103940,17-09-2015,21-09-2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2015,-9.22168E+18
1092,CA-2015-103940,17-09-2015,21-09-2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,2015,-9.22168E+18
1105,CA-2015-127299,19-09-2015,24-09-2015,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,67.344,2015,-9.22168E+18
1147,CA-2015-158225,22-09-2015,28-09-2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,2015,-9.07757E+18
1148,CA-2015-158225,22-09-2015,28-09-2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2015,-9.00551E+18
1157,CA-2015-116904,23-09-2015,28-09-2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,404.9,2015,-9.00551E+18
1165,CA-2015-123344,24-09-2015,29-09-2015,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,2015,-9.00551E+18
1194,CA-2015-146969,29-09-2015,03-10-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,2015,-8.8614E+18
1208,CA-2015-111962,29-09-2015,04-10-2015,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.75,2015,-8.78934E+18
1244,CA-2015-110611,06-10-2015,13-10-2015,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,2015,-8.71728E+18
1409,CA-2015-165764,03-11-2015,07-11-2015,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.984,2015,-8.64522E+18
1435,CA-2015-114251,05-11-2015,10-11-2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1080.096,2015,-8.57316E+18
1446,CA-2015-120278,07-11-2015,12-11-2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,2015,-8.50111E+18
1447,CA-2015-120278,07-11-2015,12-11-2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2015,-8.50111E+18
1469,CA-2015-121006,10-11-2015,16-11-2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,62.94,2015,-8.42905E+18
1470,CA-2015-121006,10-11-2015,16-11-2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,2015,-8.42905E+18
1471,CA-2015-105893,11-11-2015,18-11-2015,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",665.88,2015,-8.42905E+18
1545,US-2015-159926,18-11-2015,22-11-2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,76.792,2015,-8.14082E+18
1713,CA-2015-138296,05-12-2015,12-12-2015,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2015,-8.06876E+18
1733,US-2015-140452,06-12-2015,10-12-2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2015,-7.9967E+18
1748,CA-2015-129364,08-12-2015,13-12-2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,39.072,2015,-7.92465E+18
1821,CA-2015-169446,19-12-2015,25-12-2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,2015,-7.70847E+18
1852,CA-2015-142510,22-12-2015,29-12-2015,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,2015,-7.56436E+18
142,US-2015-127978,03-03-2015,08-03-2015,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,2015,3.96429E+18
371,CA-2015-136336,21-04-2015,26-04-2015,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,2015,-2.08854E+18
391,CA-2015-118976,28-04-2015,03-05-2015,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,2015,-2.01649E+18
395,CA-2015-140228,28-04-2015,03-05-2015,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,27.096,2015,-2.01649E+18
396,CA-2015-140228,28-04-2015,03-05-2015,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",177.568,2015,-2.01649E+18
403,CA-2015-107811,29-04-2015,03-05-2015,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,2015,-2.01649E+18
423,CA-2015-160738,05-05-2015,10-05-2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Freeport,Illinois,61032,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2015,-1.94443E+18
968,CA-2015-122882,07-09-2015,13-09-2015,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,2015,-1.07974E+18
1054,CA-2015-140039,13-09-2015,17-09-2015,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Tempe,Arizona,85281,West,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,79.4,2015,-7.1945E+17
1247,CA-2015-132801,07-10-2015,12-10-2015,Standard Class,JG-15805,John Grady,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",107.44,2015,-5.75335E+17
1308,CA-2015-138450,18-10-2015,22-10-2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",186.912,2015,-3.59162E+17
1331,CA-2015-100916,21-10-2015,26-10-2015,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",194.7,2015,-2.87104E+17
1356,CA-2015-106439,31-10-2015,04-11-2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,2015,-2.15047E+17
1360,CA-2015-106439,31-10-2015,04-11-2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,405.64,2015,-1.42989E+17
1383,CA-2015-152562,01-11-2015,08-11-2015,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2015,-7.09317E+16
1581,CA-2015-102274,21-11-2015,26-11-2015,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,2015,7.3465E+16
1611,CA-2015-127131,24-11-2015,30-11-2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,2015,2.1758E+17
1613,CA-2015-127131,24-11-2015,30-11-2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2015,2.1758E+17
